freebase_id,wikidata_id,label
/m/016w7b,Q1141571,Macalester College
/m/016wrq,Q217039,Rotherham
/m/016wvy,Q45909,John Cale
/m/016wyn,Q579611,Haverford College
/m/016wzw,Q419,Peru
/m/016xh5,Q163286,Hugh Grant
/m/016xk5,Q731187,Simon Callow
/m/016y3j,Q272167,shoegaze
/m/016y_f,Q501995,Cape Fear
/m/016ybr,Q837837,power pop
/m/016ynj,Q294454,Peter Finch
/m/016ypb,Q42204,Hugo Weaving
/m/016yr0,Q211415,Edward James Olmos
/m/016ywb,Q114115,Henry V
/m/016ywr,Q171745,Jeremy Irons
/m/016yxn,Q1210973,Reversal of Fortune
/m/016yzz,Q294583,Sam Shepard
/m/016z1c,Q438472,Irving Thalberg
/m/016z1t,Q162667,Glen Campbell
/m/016z2j,Q165219,Robert Downey Jr.
/m/016z43,Q466297,The Fisher King
/m/016z4k,Q488205,singer-songwriter
/m/016z51,Q318607,Richard Crenna
/m/016z5x,Q556967,Chaplin
/m/016z68,Q313042,Stephen Rea
/m/016z7s,Q581501,The Madness of King George
/m/016z9n,Q839042,Nixon
/m/016zdd,Q229228,Leelee Sobieski
/m/016zfm,Q518589,Happy Days
/m/016zgj,Q438476,alternative country
/m/016zp5,Q223091,Ian Holm
/m/016ztl,Q498375,Porco Rosso
/m/016zwt,Q837,Nepal
/m/016zxr,Q517415,Europop
/m/0170_p,Q832732,The Hurricane
/m/0170k0,Q673517,Batman: The Animated Series
/m/0170pk,Q166272,Geoffrey Rush
/m/0170qf,Q28493,Ralph Fiennes
/m/0170s4,Q201279,Woody Harrelson
/m/0170th,Q750077,The People vs. Larry Flynt
/m/0170vn,Q210148,Peter Fonda
/m/0170xl,Q686533,Gods and Monsters
/m/0170yd,Q1193825,Affliction
/m/0170z3,Q208572,American History X
/m/01713c,Q134895,Javier Bardem
/m/017149,Q104791,Ed Harris
/m/017180,Q761302,Quills
/m/01718w,Q308929,Training Day
/m/01719t,Q913545,Ali
/m/0171b8,Q4115712,Kaunas
/m/0171c7,Q781486,Australian Greens
/m/0171cm,Q211322,Tom Wilkinson
/m/0171lb,Q288337,George Seaton
/m/01722w,Q1341516,Westminster School
/m/017236,Q11725,Chongqing
/m/0172jm,Q1075116,Colby College
/m/0172rj,Q186170,doom metal
/m/01730d,Q1071873,Chicago blues
/m/017323,Q1127539,Delta blues
/m/017371,Q203720,rockabilly
/m/01738f,Q667659,funk metal
/m/01738w,Q1332263,Small Soldiers
/m/0173b0,Q188539,glam metal
/m/0173kj,Q212984,New Plymouth
/m/0173s9,Q1902016,Marlborough College
/m/0174qm,Q208262,Eastbourne
/m/01750n,Q1515757,jump blues
/m/017510,Q649823,country blues
/m/01756d,Q220830,surf music
/m/017575,Q40269,Porto Alegre
/m/0175rc,Q15789,FC Bayern Munich
/m/0175tv,Q33748,Hannover 96
/m/0175wg,Q236010,Sienna Guillory
/m/0175yg,Q640097,electric blues
/m/0175zz,Q592330,dream pop
/m/01771z,Q637290,Cobra
/m/01773g,Q25416,Stavanger Municipality
/m/0177g,Q23559,Benito Mussolini
/m/0177gl,Q128446,FC Porto
/m/0177s6,Q104340,Harold Lloyd
/m/0177sq,Q2303536,Virginia Commonwealth University
/m/0178_w,Q506670,The Doobie Brothers
/m/0178g,Q66,Boeing
/m/0178kd,Q489801,INXS
/m/0178rl,Q298295,Tim Rice
/m/017959,Q50040,Dire Straits
/m/01795t,Q191224,Walt Disney Pictures
/m/01797x,Q337089,Peter Frampton
/m/0179q0,Q236837,Richmond
/m/0179qv,Q999123,Huntington
/m/017_1x,Q208552,Molde FK
/m/017_29,Q44749,Vojvodina
/m/017_4z,Q210985,Chelmsford
/m/017_cl,Q648810,Crewe
/m/017_hq,Q950309,The B-52's
/m/017_pb,Q273210,James Baldwin
/m/017_qw,Q492264,film score
/m/017b2p,Q188111,Ayumi Hamasaki
/m/017c87,Q192762,Darren Aronofsky
/m/017cjb,Q134902,Stoke-on-Trent
/m/017cw,Q12544,Byzantine Empire
/m/017cy9,Q391028,University of British Columbia
/m/017d77,Q1706859,Hampshire College
/m/017d93,Q196665,8 Mile
/m/017dbx,Q333156,Power Rangers
/m/017dcd,Q513809,Mighty Morphin Power Rangers
/m/017dpj,Q1270283,Norman Lear
/m/017drs,Q1143358,shortstop
/m/017dtf,Q696236,Magic Knight Rayearth
/m/017f3m,Q321423,Law & Order
/m/017f4y,Q354496,Stephen Stills
/m/017fp,Q36279,biography
/m/017fx5,Q188575,IMAX
/m/017g21,Q180861,Roger Waters
/m/017g2y,Q83812,Edward G. Robinson
/m/017gl1,Q127367,The Lord of the Rings: The Fellowship of the Ring
/m/017gm7,Q164963,The Lord of the Rings: The Two Towers
/m/017gry,Q2066,Essen
/m/017gxw,Q544165,Penelope Wilton
/m/017hnw,Q1432645,Phillips Academy
/m/017ht,Q854844,bhangra
/m/017j4q,Q993164,Epsom
/m/017j6,Q214039,Beastie Boys
/m/017j69,Q309350,Northwestern University
/m/017j7y,Q390583,Surrey
/m/017jd9,Q131074,The Lord of the Rings: The Return of the King
/m/017jq,Q38272,British Isles
/m/017jv5,Q219400,United Artists Corporation
/m/017kct,Q2545565,Oh! What a Lovely War
/m/017khj,Q363271,David Warner
/m/017kz7,Q936327,Willy Wonka & the Chocolate Factory
/m/017l4,Q214582,Benny Andersson
/m/017l96,Q193023,Capitol Records
/m/017lb_,Q202741,Blondie
/m/017lqp,Q134333,Roger Moore
/m/017lvd,Q7842,University of Tokyo
/m/017m2y,Q229749,Heather Locklear
/m/017mbb,Q182890,Def Leppard
/m/017n9,Q184843,Blade Runner
/m/017r13,Q172261,John Malkovich
/m/017r2,Q38757,Bertolt Brecht
/m/017rbx,Q304985,Royal College of Music
/m/017s11,Q186941,Columbia Pictures
/m/017s1k,Q206901,amyotrophic lateral sclerosis
/m/017t44,Q164256,Kansai region
/m/017v3q,Q875637,College of William & Mary
/m/017v71,Q49205,Wellesley College
/m/017v_,Q980,Bavaria
/m/017vb_,Q1432195,Nine Network
/m/017vdg,Q654216,Ayr
/m/017vkx,Q313092,Trevor Horn
/m/017w_,Q24879,Bremen
/m/017wh,Q1208,Brandenburg
/m/017xm3,Q272931,Loretta Lynn
/m/017y26,Q7896088,University of Pennsylvania Law School
/m/017y6l,Q1179599,DePauw University
/m/017yfz,Q378858,Gil Scott-Heron
/m/017yxq,Q315826,Tom Green
/m/017yzc,Q157217,House of Hanover
/m/017z49,Q190525,Memento
/m/017z88,Q503246,Juilliard School
/m/017znw,Q192597,Hibernian F.C.
/m/017zq0,Q558922,Illinois State University
/m/017ztv,Q186285,University of Copenhagen
/m/018009,Q4440,Eric Bana
/m/01803s,Q193942,immortality
/m/0180mw,Q207375,ER
/m/0180w8,Q539955,Richard Thompson
/m/01817f,Q181683,Carly Simon
/m/0181dw,Q202585,RCA Records
/m/0181hw,Q304509,MCA Inc.
/m/0182r9,Q19498,Sheffield Wednesday F.C.
/m/0183z2,Q655,Chihuahua
/m/018417,Q213302,Helen Hayes
/m/01846t,Q16455,John Rhys-Davies
/m/0184dt,Q25191,Christopher Nolan
/m/0184jc,Q223745,Guy Pearce
/m/0184jw,Q263486,Curtis Hanson
/m/0184tc,Q278053,Labyrinth
/m/0187nd,Q579968,University of Missouri
/m/0187wh,Q844972,The WB
/m/0187x8,Q22151,Muse
/m/0187y5,Q202148,Burt Reynolds
/m/018_7x,Q3150,Jena
/m/018_lb,Q222008,Kathleen Turner
/m/018_q8,Q214346,Viacom
/m/018c_r,Q37158,Starbucks
/m/018ckn,Q1162,Arunachal Pradesh
/m/018cqq,Q41550,Organization for Economic Cooperation and Development
/m/018ctl,Q9674,2010 Winter Olympics
/m/018cvf,Q390018,Toronto International Film Festival
/m/018d5b,Q10566,Saskatoon
/m/018d6l,Q313683,Jack Bruce
/m/018db8,Q185140,Joaquin Phoenix
/m/018dcy,Q504114,Guelph
/m/018dh3,Q34183,Barrie
/m/018dhx,Q34227,Belleville
/m/018djs,Q34180,Brantford
/m/018dk_,Q34218,Burlington
/m/018dnt,Q313671,Colm Meaney
/m/018dyl,Q366700,Klaus Voormann
/m/018f8,Q957323,Blazing Saddles
/m/018f94,Q2103,Bochum
/m/018fmr,Q201034,Lana Turner
/m/018fq,Q312995,Bruce Sterling
/m/018fwv,Q545172,Matt Frewer
/m/018gkb,Q363019,Adrian Belew
/m/018gm9,Q1068713,Cheap Trick
/m/018gmr,Q44016,Markham
/m/018gqj,Q212762,Burt Bacharach
/m/018grr,Q218503,Will Ferrell
/m/018gz8,Q245068,comedian
/m/018h2,Q43200,bisexuality
/m/018h8j,Q202628,Oldham
/m/018hzk,Q1457145,cooking show
/m/018j2,Q258896,banjo
/m/018jcq,Q122723,Osaka Prefecture
/m/018jk2,Q127877,Nagano Prefecture
/m/018jkl,Q47896,Miyagi Prefecture
/m/018jmn,Q80011,Chiba Prefecture
/m/018jn4,Q617375,Hiroshima Prefecture
/m/018js4,Q110138,Top Gun
/m/018jz,Q5369,baseball
/m/018k8r,Q163798,Thrissur
/m/018kcp,Q2198146,STV
/m/018l5l,Q186506,mezzo-soprano
/m/018lbg,Q52999,Newmarket
/m/018lc_,Q274120,Niagara Falls
/m/018ldw,Q424984,Oakville
/m/018lg0,Q617240,stoner rock
/m/018ljb,Q8118,1912 Summer Olympics
/m/018lkp,Q218023,Orange Free State
/m/018m5q,Q797897,Fitzwilliam College
/m/018mlg,Q1625328,Holy Cross Cemetery
/m/018mm4,Q1358639,Westwood Village Memorial Park Cemetery
/m/018mmj,Q1437214,Forest Lawn Memorial Park
/m/018mmw,Q1302545,Forest Lawn Memorial Park
/m/018mrd,Q1624932,Hollywood Forever Cemetery
/m/018mxj,Q191551,easyJet
/m/018n1k,Q211867,Oshawa
/m/018n6m,Q155079,Missy Elliott
/m/018ndc,Q142636,The Chicks
/m/018nnz,Q335340,The Animatrix
/m/018p4y,Q81520,Pierce Brosnan
/m/018p5f,Q477993,iHeartMedia
/m/018phr,Q1373347,Martie Maguire
/m/018pj3,Q585575,Emily Robison
/m/018q42,Q123258,Fukuoka Prefecture
/m/018q7,Q152025,Bernard Montgomery
/m/018qb4,Q8111,1908 Summer Olympics
/m/018qd6,Q128186,Saitama Prefecture
/m/018qpb,Q233854,Rosalind Russell
/m/018qpq,Q131320,Shizuoka Prefecture
/m/018qql,Q516390,Robert Young
/m/018qt8,Q83273,Ibaraki Prefecture
/m/018rn4,Q180856,choreography
/m/018s6c,Q875556,Israelis
/m/018sg9,Q216273,University of St Andrews
/m/018swb,Q217137,Pete Postlethwaite
/m/018t8f,Q1111261,Colorado College
/m/018td,Q883179,blaxploitation film
/m/018tnx,Q1433745,Hammer Film Productions
/m/018txg,Q132705,Niigata Prefecture
/m/018ty9,Q315325,Russ Meyer
/m/018vbf,Q49103,1982 Lebanon War
/m/018vs,Q46185,bass guitar
/m/018w0j,Q37643,Gulf War
/m/018w8,Q5372,basketball
/m/018wdw,Q488645,Academy Award for Best Sound Editing
/m/018wl5,Q166747,parliamentary system
/m/018wng,Q1425151,Academy Award for Best Documentary (Short Subject)
/m/018wrk,Q8098,1904 Summer Olympics
/m/018x0q,Q47952,Salford
/m/018x3,Q569003,Brian Eno
/m/018y2s,Q380381,Dave Matthews
/m/018y81,Q15880,Roger Taylor
/m/018ygt,Q170572,Alec Baldwin
/m/018yj6,Q313546,William Baldwin
/m/018ym2,Q459,Plovdiv
/m/018ysx,Q13627677,psychobilly
/m/018yv3,Q2268922,cowpunk
/m/018z_c,Q213287,Marlee Matlin
/m/018zqj,Q644943,Canadian Armed Forces
/m/018zsw,Q25436,Canadian Army
/m/018zvb,Q216195,Tom Wolfe
/m/01900g,Q219717,Chris Tucker
/m/0190_8,Q922480,Church of Scotland
/m/0190_q,Q236913,space rock
/m/0190vc,Q772494,Chess Records
/m/0190xp,Q57143,power metal
/m/0190y4,Q212688,dub music
/m/0190yn,Q474027,dancehall
/m/0190zg,Q1045541,G-funk
/m/01914,Q956,Beijing
/m/0191_7,Q126793,retail
/m/0191h5,Q188980,John Frusciante
/m/0191n,Q660950,Blue Velvet
/m/0192hw,Q514170,Baraka
/m/0192l,Q8347,bagpipes
/m/01933d,Q95055,Jane Wyman
/m/01934k,Q253384,Loretta Young
/m/019389,Q311382,Billy Corgan
/m/01938t,Q248837,Susan Hayward
/m/0193f,Q858579,big beat
/m/0193fp,Q131277,Gifu Prefecture
/m/0193qj,Q188712,Empire of Japan
/m/0193x,Q7094,biochemistry
/m/0194_r,Q635642,Institute for Advanced Study
/m/0194d,Q7291,badminton
/m/0194f5,Q4191,Lucerne
/m/0194xc,Q134549,Ted Kennedy
/m/0194zl,Q1364697,Iris
/m/01950l,Q373933,Dark Horse Comics
/m/0195j0,Q546635,Royal Leamington Spa
/m/0195pd,Q1461,Manila
/m/01963w,Q234030,C. J. Cherryh
/m/0196bp,Q18739,Sunderland A.F.C.
/m/0196kn,Q784589,Pulitzer Prize for General Nonfiction
/m/0197tq,Q549981,Norah Jones
/m/019803,Q241646,June Foray
/m/0198b6,Q1204213,Happy Together
/m/0199gx,Q19444,Birmingham City F.C.
/m/0199wf,Q1538082,The Star Wars Holiday Special
/m/019_1h,Q170515,Omar Sharif
/m/019_6d,Q49087,Fisk University
/m/019bk0,Q1542326,45th Annual Grammy Awards
/m/019bnn,Q1326340,Grammy Award for Best Comedy Album
/m/019c57,Q1797768,Kenyon College
/m/019cr,Q93191,Baptists
/m/019dmc,Q767485,respiratory failure
/m/019dwp,Q115376,West Virginia University
/m/019f2f,Q211144,Ellen Burstyn
/m/019f4v,Q586356,Golden Globe Award for Best Director
/m/019f9z,Q31013,Patti LaBelle
/m/019fbp,Q228405,Madurai
/m/019fc4,Q9885,Coimbatore
/m/019fh,Q40435,Buffalo
/m/019fm7,Q1164,Assam
/m/019fnv,Q8651,Douglas Shearer
/m/019fv4,Q2814,Halle (Saale)
/m/019fz,Q34969,Benjamin Franklin
/m/019g40,Q361683,Omarion
/m/019g65,Q1373024,Jeff Garcia
/m/019g8j,Q304290,Rugrats
/m/019gz,Q36184,Bram Stoker
/m/019jlq,Q169997,Darjeeling
/m/019jw,Q7873,blood
/m/019k6n,Q203263,Athens
/m/019kn7,Q161652,Japanese people
/m/019kyn,Q4341553,Pinocchio
/m/019l3m,Q228906,Anne Baxter
/m/019l68,Q202144,Shelley Winters
/m/019lrz,Q237534,Austrians
/m/019ltg,Q80958,Botafogo F.R.
/m/019lty,Q17479,Clube de Regatas do Flamengo
/m/019lvv,Q35933,S.C. Corinthians Paulista
/m/019lwb,Q80964,Sociedade Esportiva Palmeiras
/m/019lxm,Q80955,Santos F.C.
/m/019m5j,Q80845,S.C. Internacional
/m/019m60,Q188277,Cruzeiro E.C.
/m/019m9h,Q80987,Fluminense F.C.
/m/019mcm,Q5014111,CR Vasco da Gama
/m/019mdt,Q198032,Esporte Clube Bahia
/m/019n7x,Q2739748,Carson Daly
/m/019n8z,Q9658,1988 Winter Olympics
/m/019n9w,Q7227384,Pomona College
/m/019nnl,Q5930,Family Guy
/m/019pcs,Q115,Ethiopia
/m/019pkm,Q1350541,Steven Bochco
/m/019pm_,Q43044,Demi Moore
/m/019pwv,Q1249251,Missouri State University
/m/019q50,Q336264,Kyoto University
/m/019r_1,Q93788,Max Fleischer
/m/019rg5,Q114,Kenya
/m/019rl6,Q37093,Yahoo!
/m/019rvp,Q213180,Maidstone
/m/019tfm,Q2001231,Northwestern State University
/m/019tzd,Q520611,mountain biking
/m/019v67,Q913462,Gaumont Film Company
/m/019v9k,Q2878144,kandidaatti
/m/019vgs,Q208408,Tim Allen
/m/019vhk,Q154581,Gangs of New York
/m/019vsw,Q1247373,Harrow School
/m/019vv1,Q1067870,Charterhouse School
/m/019w9j,Q61465,rhythmic gymnastics
/m/019x4f,Q154549,carpenter
/m/019x62,Q312674,Giorgio Moroder
/m/019xz9,Q3012,Ulm
/m/019y64,Q1251736,Doug Flutie
/m/019y_2,Q829895,Harlem Renaissance
/m/019z2l,Q573484,rocksteady
/m/019z7b,Q581105,consumer electronics
/m/019z7q,Q180962,Norman Mailer
/m/01_0f7,Q207698,Kingdom of Heaven
/m/01_1hw,Q106871,Die Hard with a Vengeance
/m/01_1kk,Q483020,Paris Saint-Germain F.C.
/m/01_1pv,Q945138,Bedknobs and Broomsticks
/m/01_2n,Q945030,Coronation Street
/m/01_30_,Q1268871,Strategic Simulations
/m/01_3rn,Q138107,War of the Sixth Coalition
/m/01_4lx,Q94933,Take-Two Interactive
/m/01_4mn,Q94912,Rockstar Games
/m/01_4z,Q16574,Chiang Kai-shek
/m/01_5bb,Q207176,Monmouthshire
/m/01_5cg,Q102090,Apache
/m/01_6dw,Q704433,Tony Kushner
/m/01_8n9,Q19644,Walsall F.C.
/m/01_8w2,Q861764,CBS News
/m/01_9c1,Q674953,defensive back
/m/01_9fk,Q615150,land-grant university
/m/01___w,Q1569495,lecturer
/m/01__z0,Q1668154,United Malays National Organisation
/m/01_bhs,Q81799,fast food
/m/01_bkd,Q20378,alternative metal
/m/01_bp,Q181114,Chrysler
/m/01_c4,Q23311,City of London
/m/01_d4,Q1297,Chicago
/m/01_f90,Q49127,John F. Kennedy School of Government
/m/01_f_5,Q193628,Sofia Coppola
/m/01_gv,Q2037,A.C. ChievoVerona
/m/01_gx_,Q39330,Yorkshire Terrier
/m/01_j71,Q232959,Doris Roberts
/m/01_jky,Q173009,FK Crvena zvezda
/m/01_k0d,Q943047,Grant Morrison
/m/01_k1z,Q51511,George A. Romero
/m/01_k71,Q448644,Harold Arlen
/m/01_k7f,Q1783608,University of Northern Colorado
/m/01_lh1,Q899140,Genentech
/m/01_lhg,Q676899,Italy national association football team
/m/01_mdl,Q213053,Superman
/m/01_njt,Q40337,Sandra Oh
/m/01_p6t,Q229291,Toni Collette
/m/01_q7h,Q66568,Kanpur
/m/01_qc_,Q212961,pancreatic cancer
/m/01_qgp,Q319078,University of Melbourne
/m/01_qp_,Q3840596,dark wave
/m/01_r9k,Q1524124,Morehouse College
/m/01_rh4,Q110154,George Takei
/m/01_s9q,Q7575916,Spelman College
/m/01_srz,Q541394,mixed-sex education
/m/01_sz1,Q476983,synth-punk
/m/01_vfy,Q51559,Sidney Lumet
/m/01_vrh,Q185591,Pietermaritzburg
/m/01_wfj,Q213923,Porcupine Tree
/m/01_x6d,Q44410,Matt Stone
/m/01_x6v,Q44414,Trey Parker
/m/01_xtx,Q205707,Bradley Cooper
/m/01_yvy,Q66616,Indore
/m/01_ztw,Q187832,Mandy Moore
/m/01b0k1,Q2656696,Verity Lambert
/m/01b195,Q785351,The Rainmaker
/m/01b1mj,Q1537303,Gonzaga University
/m/01b1nk,Q211950,Dunfermline
/m/01b1pf,Q746592,University of the Philippines
/m/01b30l,Q765778,organist
/m/01b39j,Q1046951,Target Corporation
/m/01b3bp,Q739105,Jason Marsden
/m/01b3l,Q809892,National Baseball Hall of Fame and Museum
/m/01b4p4,Q597240,New Romantic
/m/01b4x4,Q476115,private equity
/m/01b64v,Q849627,The Young and the Restless
/m/01b65l,Q82729,The Bold and the Beautiful
/m/01b66d,Q1145764,Guiding Light
/m/01b66t,Q1261578,As the World Turns
/m/01b7b,Q29182,bishop
/m/01b7h8,Q201052,American Idol
/m/01b7lc,Q3272069,Art Center College of Design
/m/01b85,Q1479,Bordeaux
/m/01b8bn,Q958630,Astounding Award for Best New Writer
/m/01b8d6,Q205685,SK Brann
/m/01b8jj,Q34932,Brisbane
/m/01b8w_,Q277162,Hammersmith
/m/01b9ck,Q364342,Darryl F. Zanuck
/m/01b9w3,Q1247292,Soap
/m/01b9z4,Q296883,Joe Pantoliano
/m/01b_5g,Q223591,gastroesophageal reflux disease
/m/01b_d4,Q1045828,University of East Anglia
/m/01b_lz,Q218567,Law & Order: Special Victims Unit
/m/01bb1c,Q1030402,John W. Campbell Memorial Award for Best Science Fiction Novel
/m/01bb9r,Q1357016,Three Kings
/m/01bbwp,Q725519,Keith Allen
/m/01bcp7,Q504775,bladder cancer
/m/01bcq,Q40064,Blythe Danner
/m/01bcwk,Q866012,University of Queensland
/m/01bczm,Q482907,Bryan Adams
/m/01bdhf,Q3176886,University of the Philippines Diliman
/m/01bdxz,Q47965,Torquay United F.C.
/m/01bfjy,Q744800,Fuji Television
/m/01bgkq,Q2795,Chemnitz
/m/01bgqh,Q843219,Grammy Award for Record of the Year
/m/01bh3l,Q81725,KwaZulu-Natal
/m/01bh6y,Q107656,Jean Simmons
/m/01bj6y,Q1111542,Joanne Woodward
/m/01bjbk,Q832487,Pillow Talk
/m/01bjv,Q5638,bus
/m/01bk1y,Q49211,Rensselaer Polytechnic Institute
/m/01bkv,Q7918,Bulgarian
/m/01bl7g,Q595595,Shanghai Knights
/m/01bl8s,Q1377445,common-law marriage
/m/01bm_,Q49114,Brown University
/m/01bmlb,Q297816,Sammy Davis Jr.
/m/01bn3l,Q602094,The Flintstones
/m/01bns_,Q76239,zither
/m/01bpc9,Q781634,Steve Earle
/m/01bpn,Q33760,Bertrand Russell
/m/01bpnd,Q193459,Noel Gallagher
/m/01bqnc,Q1631384,Parti libéral du Québec
/m/01br2w,Q51668,The Passion of the Christ
/m/01bt59,Q4489420,industrial engineering
/m/01btyw,Q13160,Jalisco
/m/01bv8b,Q208568,Everybody Loves Raymond
/m/01bvw5,Q39913,Seoul National University
/m/01bvx1,Q62621,Canon Inc.
/m/01bx35,Q777063,43rd Annual Grammy Awards
/m/01by1l,Q904528,Grammy Award for Album of the Year
/m/01bzr4,Q762558,Leon Schlesinger
/m/01bzs9,Q503424,University of Leeds
/m/01bzw5,Q1786078,Loyola Marymount University
/m/01c0cc,Q51985,Technical University of Berlin
/m/01c0h6,Q1184,Jharkhand
/m/01c1nm,Q1171,Goa
/m/01c1px,Q457864,Friz Freleng
/m/01c22t,Q187726,"Monsters, Inc."
/m/01c333,Q895401,Bowdoin College
/m/01c3q,Q159998,bassoon
/m/01c40n,Q290356,San Pedro
/m/01c427,Q1453643,Grammy Award for Best New Artist
/m/01c4_6,Q1542129,Grammy Award for Best Alternative Music Album
/m/01c4pv,Q874,Turkmenistan
/m/01c57n,Q1144750,Queensland University of Technology
/m/01c58j,Q670417,Bob Clampett
/m/01c59k,Q1063493,Robert McKimson
/m/01c5d5,Q589459,Frank Tashlin
/m/01c65z,Q117392,Malcolm McDowell
/m/01c6k4,Q385452,Avid Technology
/m/01c6l,Q189526,Brian De Palma
/m/01c6nk,Q220098,warlord
/m/01c6qp,Q990545,1999 Grammy Awards
/m/01c6rd,Q17009,Poitou-Charentes
/m/01c6yz,Q16954,Lower Normandy
/m/01c6zg,Q16961,Upper Normandy
/m/01c72t,Q36834,composer
/m/01c744,Q834,Valais
/m/01c7j1,Q180,Wikimedia Foundation
/m/01c7p_,Q1685876,John Kander
/m/01c7qd,Q1274807,Fred Ebb
/m/01c7y,Q9610,Bangla
/m/01c83m,Q104680,colonel
/m/01c8v0,Q185343,Mark Knopfler
/m/01c8w0,Q6989196,conducting
/m/01c92g,Q947090,Grammy Award for Best Male Pop Vocal Performance
/m/01c99j,Q935283,Grammy Award for Best Female Pop Vocal Performance
/m/01c9d,Q471716,Barry Lyndon
/m/01c9d1,Q1542180,Grammy Award for Best Reggae Album
/m/01c9dd,Q1367988,Grammy Award for Best Rap Album
/m/01c9f2,Q4994728,Grammy Award for Best Country Album
/m/01c9jp,Q747902,Grammy Award for Best Pop Performance by a Duo or Group with Vocals
/m/01c9x,Q9630,Labour Party
/m/01c_d,Q221626,Buffalo Bills
/m/01cblr,Q178549,Counting Crows
/m/01cbt3,Q111074,John Barry
/m/01cbwl,Q487914,pop-punk
/m/01ccr8,Q231391,Bernadette Peters
/m/01cd7p,Q622813,Newbery Medal
/m/01cdjp,Q1026417,Caldecott Medal
/m/01cdt5,Q188008,dyspnea
/m/01cf5,Q167733,Barnard College
/m/01cf93,Q726251,Elektra
/m/01cgxp,Q83317,Mosul
/m/01cgz,Q32112,boxing
/m/01chc7,Q242707,Paul Bettany
/m/01chg,Q93196,Bollywood
/m/01chpn,Q352431,Adaptation
/m/01cj6y,Q104514,Adrien Brody
/m/01cjhz,Q1247858,Only Fools and Horses
/m/01ck6h,Q953746,Grammy Award for Best Male Rock Vocal Performance
/m/01ck6v,Q1542199,Grammy Award for Best Solo Rock Vocal Performance
/m/01ckbq,Q1542148,Grammy Award for Best Female Rock Vocal Performance
/m/01ckcd,Q1542205,Grammy Award for Best Rock Performance by a Duo or Group with Vocal
/m/01ckhj,Q214309,Sam Neill
/m/01ckrr,Q1542186,Grammy Award for Best Rock Instrumental Performance
/m/01cl2y,Q645889,Reprise Records
/m/01clyb,Q776807,Magdalene College
/m/01clyr,Q155152,Polydor Records
/m/01cm8w,Q39722,The Rescuers
/m/01cmp9,Q189889,Chicago
/m/01cpjx,Q157148,major general
/m/01cpkt,Q983927,major
/m/01cpp0,Q107802,2003 invasion of Iraq
/m/01cpqk,Q202725,Mia Farrow
/m/01cqz5,Q158861,Chulalongkorn
/m/01cr28,Q900,Kazan
/m/01crd5,Q881,Vietnam
/m/01cspq,Q55230,Emeric Pressburger
/m/01csqg,Q32746,National Taiwan University
/m/01csrl,Q231221,Agnes Moorehead
/m/01cssf,Q463313,Romeo + Juliet
/m/01csvq,Q102642,Diane Keaton
/m/01cszh,Q664167,Arista Records
/m/01ct6,Q276539,Baltimore Ravens
/m/01cv3n,Q343069,Rivers Cuomo
/m/01cvtf,Q1247241,Hill Street Blues
/m/01cvxf,Q465224,American International Pictures
/m/01cw13,Q2019317,FC Kallon
/m/01cw24,Q184387,Norway national association football team
/m/01cw6l,Q174091,Changsha
/m/01cwcr,Q316629,Alan Cumming
/m/01cwdk,Q837164,Newcastle University
/m/01cwhp,Q5105,Céline Dion
/m/01cwkq,Q212002,Amanda Bynes
/m/01cwm1,Q18736,Stoke City F.C.
/m/01cwq9,Q48948,Port Vale F.C.
/m/01cx_,Q100,Boston
/m/01cycq,Q478626,Starship Troopers
/m/01cyd5,Q1426464,Phillips Exeter Academy
/m/01cyjx,Q233826,Fairuza Balk
/m/01cz7r,Q200672,Notting Hill
/m/01cz_1,Q3126,Erlangen
/m/01czx,Q47670,Black Sabbath
/m/01d0b1,Q329716,Michael Jeter
/m/01d0fp,Q131380,Kim Basinger
/m/01d1st,Q348533,Nick Cannon
/m/01d1yr,Q313596,Leslie Cheung
/m/01d259,Q289204,Lost Highway
/m/01d26y,Q244025,Burnaby
/m/01d2v1,Q108745,Ghostbusters
/m/01d30f,Q37226,teacher
/m/01d34b,Q3072747,Fiorello H. LaGuardia High School
/m/01d38t,Q1542160,Grammy Award for Best Hard Rock Performance
/m/01d3n8,Q11180,internal medicine
/m/01d494,Q215258,Richard Rorty
/m/01d4cb,Q318374,Ry Cooder
/m/01d5g,Q2695156,Batman
/m/01d5vk,Q287977,Dick Powell
/m/01d5z,Q213959,Boston Red Sox
/m/01d650,Q1516684,University of Kent
/m/01d66p,Q213474,Aylesbury
/m/01d6g,Q650816,Baltimore Orioles
/m/01d6jf,Q232863,June Allyson
/m/01d88c,Q1070,Ahmedabad
/m/01d8l,Q39193,Bohemia
/m/01d8wq,Q203995,Southend-on-Sea
/m/01d8yn,Q299194,Aaron Sorkin
/m/01d9r3,Q49892,presidential system
/m/01d_4t,Q1047230,Casey Kasem
/m/01d_h,Q361431,BT
/m/01d_h8,Q3282637,film producer
/m/01d_s5,Q601235,hip house
/m/01dbgw,Q232282,Piper Laurie
/m/01dbhb,Q228650,Geraldine Page
/m/01dbk6,Q183532,Anne Bancroft
/m/01dbns,Q15574,University of Adelaide
/m/01dbxr,Q141810,Laval
/m/01dc0c,Q190908,Seven
/m/01dc60,Q485544,CinemaScope
/m/01dcqj,Q188874,colorectal cancer
/m/01ddbl,Q464995,American Hockey League
